ID,label,origin_id,VH_mean,VH_std,VH_min,VH_max,VV_mean,VV_std,VV_min,VV_max,blue_mean,blue_std,blue_min,blue_max,green_mean,green_std,green_min,green_max,red_mean,red_std,red_min,red_max,re1_mean,re1_std,re1_min,re1_max,re2_mean,re2_std,re2_min,re2_max,re3_mean,re3_std,re3_min,re3_max,nir_mean,nir_std,nir_min,nir_max,nira_mean,nira_std,nira_min,nira_max,swir1_mean,swir1_std,swir1_min,swir1_max,swir2_mean,swir2_std,swir2_min,swir2_max,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,mndwi_mean,mndwi_std,mndwi_min,mndwi_max,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,vh_minus_vv_mean,vh_minus_vv_std,vh_minus_vv_min,vh_minus_vv_max,n_valid_s1_months,n_valid_s2_months,s2_valid_fraction_of_s1
ID_TR_NEW_E2TYRZXKCQ_v0,0,ID_TR_NEW_E2TYRZXKCQ,-24.0469399425,3.8354553503315483,-27.80088478,-20.19722942,-13.2359752625,2.514533589348613,-16.62589848,-11.25472106,1683.75,111.24260275032523,1532.0,1770.0,1918.5,160.69536396548594,1712.0,2090.0,2215.25,273.4744046524281,1903.0,2563.0,2447.75,421.63758134208103,2035.0,3034.0,2509.25,460.15749115565495,2072.0,3157.0,2631.5,540.8890828996274,2184.0,3416.0,2690.0,594.2922962089726,2196.0,3553.0,2800.25,648.432147568271,2265.0,3744.0,3274.75,312.6695540023045,2813.0,3506.0,2952.25,314.46608190179535,2576.0,3303.0,-0.15993903277142985,0.06638746285486415,-0.25925925925925924,-0.12303954053457035,-0.2606439500227803,0.01749691881555328,-0.2842783993931348,-0.24331491712707182,0.09112421328572501,0.047383764198295146,0.06115633479440618,0.1618705035971223,-10.810964680000001,2.2851809941977614,-14.137980200000001,-8.94250836,4,4,1.0
ID_TR_NEW_E3AWVXGTKZ_v0,0,ID_TR_NEW_E3AWVXGTKZ,-20.602040862499997,2.078195840491582,-22.0279754,-17.55294677,-14.44224826275,3.3593670457448104,-17.2126833,-9.626864221,1310.0,90.79647570252934,1208.0,1382.0,1368.6666666666667,75.92320681671272,1281.0,1413.0,1493.6666666666667,35.697805721547276,1456.0,1527.0,1606.3333333333333,29.687258770949757,1581.0,1639.0,1652.0,44.395945760846224,1601.0,1682.0,1730.0,59.57348403442592,1663.0,1777.0,1803.0,9.848857801796104,1792.0,1811.0,1886.0,44.67661580737735,1836.0,1922.0,2280.6666666666665,139.71518648068766,2168.0,2437.0,1811.0,128.03515142334936,1668.0,1915.0,-0.13736648107257693,0.029534104181759082,-0.17141009055627426,-0.11860174781523096,-0.24962773598788482,0.03370555334732304,-0.2717453098351336,-0.21083496230103324,0.09390868222526944,0.014421853082552985,0.07984332630310334,0.10866238138965412,-6.15979259975,1.3720646956960028,-7.926082548999998,-4.594069820000001,4,3,0.75
ID_TR_NEW_XTXDUZQSAB_v0,1,ID_TR_NEW_XTXDUZQSAB,-27.028965284,1.5549368410337512,-29.75943709,-25.88274648,-18.813692351999997,0.8560943167864784,-19.9687483,-17.90048075,1982.75,120.16481736903417,1870.0,2152.0,2234.75,106.93416978060225,2154.0,2387.0,2051.5,115.83465227066841,1939.0,2212.0,2212.75,108.98738459106173,2124.0,2370.0,1822.5,142.9323849471024,1733.0,2034.0,1877.75,105.17723137637728,1801.0,2033.0,1778.0,86.30565836992767,1715.0,1905.0,1693.0,127.72366003733738,1616.0,1884.0,1614.75,55.90095407653313,1578.0,1698.0,1452.5,35.81898937714463,1423.0,1504.0,0.1138332602245945,0.0037509170337238396,0.11042787599282602,0.11913719588663155,0.16085051434041273,0.010838799720134825,0.14941302027748132,0.17143607245996326,-0.07125915777352002,0.008967385532263422,-0.08196721311475409,-0.06130268199233716,-8.215272932,1.4430870066499293,-10.50956352,-6.695454679999997,5,4,0.8
ID_TR_NEW_ZVMAT97WUS_v0,1,ID_TR_NEW_ZVMAT97WUS,-29.300469805,1.4403477821649755,-30.92954679,-27.6092991,-20.6856432825,0.8968994843785577,-21.58734473,-19.59969469,1553.0,175.9261208575918,1407.0,1791.0,1877.25,294.8970159225081,1669.0,2311.0,1592.25,221.47893052538126,1419.0,1907.0,1947.75,277.21276425638604,1748.0,2358.0,1561.0,196.70112692441123,1398.0,1847.0,1571.25,226.20400084879137,1419.0,1907.0,1462.25,140.24353817556087,1330.0,1660.0,1393.5,119.41384621000475,1272.0,1558.0,1255.0,42.410690476183795,1218.0,1316.0,1204.0,41.57723736212721,1164.0,1255.0,0.12157111824322733,0.03725488036299326,0.07331189710610933,0.16393855452027198,0.19424467179955063,0.05508711367879616,0.15621752684447524,0.2743314033636614,-0.04077410519727644,0.027809011591105357,-0.06924586487244183,-0.005864091065884788,-8.6148265225,2.039206553236858,-11.3298521,-6.382108890000001,4,4,1.0
ID_TR_NEW_9D24CHEJSS_v0,1,ID_TR_NEW_9D24CHEJSS,-31.5732863775,1.1108809897689698,-32.79324652,-30.21683543,-21.414874895,1.6632980345051345,-23.28058898,-19.28872414,1874.25,284.48711160027386,1481.0,2160.0,2266.0,345.27380439297735,1790.0,2615.0,2027.75,344.0274940563133,1538.0,2344.0,2341.5,338.834767991716,1883.0,2687.0,1804.75,264.75444598092525,1491.0,2114.0,1830.25,281.75092428124054,1535.0,2159.0,1718.5,249.90864997701328,1431.0,2003.0,1584.25,245.01887682380718,1355.0,1898.0,1418.5,81.38181615078395,1325.0,1504.0,1388.5,83.31666499966659,1301.0,1486.0,0.1366283376339874,0.03506577092473509,0.11145606954361999,0.18738965952080705,0.22566869708307524,0.05491830933155615,0.1492776886035313,0.2697256615683418,-0.08051215007736755,0.03996926506612377,-0.13317191283292978,-0.03603907039407208,-10.1584114825,1.5971470982626403,-11.611719889999996,-7.933980899999998,4,4,1.0
ID_TR_NEW_ZDXKZ5V8K6_v0,0,ID_TR_NEW_ZDXKZ5V8K6,-18.374209386,2.425026278726219,-21.15343601,-15.78635275,-10.389759980000001,1.8668874458648148,-13.38297634,-8.874328391,1546.8,198.18097789646717,1308.0,1805.0,1805.8,271.1820421783124,1532.0,2217.0,1873.4,549.4072260172776,1341.0,2658.0,2268.8,580.2798462810853,1776.0,3235.0,3475.2,946.6962025908839,2374.0,4645.0,4044.8,1499.3857742422397,2463.0,6122.0,4158.0,1568.050062976307,2493.0,6259.0,4270.8,1558.359297466409,2551.0,6326.0,3232.2,584.4268132110299,2806.0,4255.0,2467.6,588.9578083360472,1860.0,3212.0,-0.3584599049891174,0.19742738701747883,-0.5934317718940937,-0.13861612240237497,-0.281563974845439,0.031324372006068434,-0.31489493201483315,-0.23286556843603823,0.34478521656924654,0.24733980986103782,0.07945442736523058,0.6389107096098455,-7.984449406,2.5812776645910285,-11.277013829,-4.7819661700000005,5,5,1.0
ID_TR_NEW_AFDL22G8BF_v0,0,ID_TR_NEW_AFDL22G8BF,-30.660512415,3.024051234049978,-34.01369799,-27.14056673,-17.511302905,1.176875642471193,-18.92047939,-16.40208779,1332.5,24.365275838099322,1300.0,1359.0,1730.75,72.61485155714819,1650.0,1823.0,1589.5,62.45264872952414,1536.0,1679.0,2363.5,194.89911920444038,2137.0,2583.0,2618.25,334.38737516040686,2122.0,2838.0,2730.75,384.2675933946725,2161.0,2981.0,2787.5,391.1610921346856,2205.0,3032.0,2563.5,338.07050546693165,2058.0,2752.0,1290.0,36.86913795213191,1252.0,1325.0,1208.75,49.12144813283365,1166.0,1262.0,-0.22977129188360948,0.05758596009949791,-0.2638243984803715,-0.14396887159533073,0.14567733677427824,0.02346435487363933,0.11185983827493262,0.16421895861148197,0.2692957995771132,0.06658451394441417,0.1706928590390231,0.31043771043771046,-13.149209509999999,3.983752724833806,-17.32095033,-9.110669949999998,4,4,1.0
ID_TR_NEW_DNPL9MVQQV_v0,0,ID_TR_NEW_DNPL9MVQQV,-15.276278500000002,1.2188693272906328,-17.09645117,-14.57522922,-9.974228040249999,0.2647963461625219,-10.26494672,-9.737863026,1257.75,87.5,1190.0,1376.0,1497.75,53.431420219442664,1444.0,1563.0,1403.25,75.75123761365222,1300.0,1480.0,2056.75,51.69381007432128,2005.0,2107.0,3369.25,571.2742336216469,2840.0,3928.0,3758.5,601.4429870458767,3236.0,4347.0,3576.5,678.1899930452134,2924.0,4239.0,3982.5,694.4395822052004,3377.0,4687.0,2973.5,192.41361698175106,2804.0,3215.0,2127.5,89.31405264570633,2066.0,2260.0,-0.40206027389515975,0.0756321280642442,-0.48606485539000877,-0.3374072457442165,-0.3293009180032215,0.030779944156907216,-0.3736381115146336,-0.3023897058823529,0.42762641220769915,0.0958591502634099,0.3434413048472318,0.5306011915508214,-5.302050459750001,1.1156223746654563,-6.964348100000002,-4.566247350000001,4,4,1.0
ID_TR_NEW_7YUHDECJBV_v0,1,ID_TR_NEW_7YUHDECJBV,-31.653246581999998,1.2395863555388777,-33.12523408,-30.16199565,-19.956526848000003,1.5562834628779159,-22.65852754,-18.87922816,1974.2,137.49618176516756,1823.0,2169.0,2366.0,155.35765188750761,2208.0,2608.0,2105.8,187.5785168935931,1887.0,2339.0,2556.4,139.33700154661,2428.0,2766.0,2039.2,140.37521148692883,1870.0,2192.0,2090.2,150.97582587950959,1917.0,2247.0,1910.6,147.92329093148246,1711.0,2090.0,1793.2,206.1497028860338,1567.0,2088.0,1403.6,133.99365656627182,1277.0,1576.0,1371.2,123.55039457646423,1242.0,1528.0,0.1067587670881357,0.033724914322073196,0.061096136567834684,0.14285714285714285,0.25608990024919986,0.02275428048806417,0.2203564970291914,0.2738565782044043,-0.048182605189992775,0.029654891283438168,-0.08917345750873108,-0.018898488120950324,-11.696719734,2.416071640077138,-13.59513952,-7.50346811,5,5,1.0
ID_TR_NEW_VLXU4U6UT8_v0,0,ID_TR_NEW_VLXU4U6UT8,-19.365517955999998,1.601384371359162,-21.52647412,-17.35675987,-9.6061019792,1.888785736582532,-11.20809101,-6.5217925,1684.0,169.42451613230793,1516.0,1900.0,1835.25,263.832491049403,1553.0,2164.0,2074.0,275.82119812177837,1764.0,2390.0,2187.75,304.6696298178296,1855.0,2561.0,2522.5,711.5778242750403,2008.0,3550.0,2670.0,806.6527547009721,2101.0,3840.0,2469.75,586.9703995943918,1971.0,3294.0,2708.75,792.6211263901562,2109.0,3849.0,2618.5,409.6457819466309,2131.0,3113.0,2330.75,361.17158895276725,1852.0,2720.0,-0.14126352342494103,0.044269579780307114,-0.20703554415536826,-0.11226341716359865,-0.17505193028469762,0.013653043159796194,-0.1893939393939394,-0.15689467969598261,0.08042204202467362,0.0525469474572713,0.0491562729273661,0.15904292751583393,-9.7594159768,1.118985538749858,-10.870119129999999,-8.227094179999998,5,4,0.8
ID_TR_NEW_G26D6M4AQ6_v0,0,ID_TR_NEW_G26D6M4AQ6,-16.360447885,1.9352616280208224,-18.987307,-14.61968628,-7.77430318725,1.2187812651303727,-9.055679361,-6.323104479,1512.0,237.36891119099823,1318.0,1858.0,1895.25,186.410613074113,1772.0,2172.0,1723.0,449.08573791649184,1366.0,2357.0,2471.75,151.03062603326518,2389.0,2698.0,4261.0,589.8915154500868,3482.0,4742.0,4744.5,735.7565267577764,3739.0,5382.0,4830.0,945.8343759171934,3598.0,5598.0,4872.0,775.5209002126678,3822.0,5577.0,3077.5,197.83242066624638,2838.0,3311.0,2236.0,432.1188108225175,1855.0,2829.0,-0.4258792163739409,0.12606437371814783,-0.5157146761410222,-0.24714038128249566,-0.23852091252583477,0.024126671160875794,-0.2607645875251509,-0.2077329928871056,0.4639230982200514,0.1833694431516437,0.20839630562552477,0.6047453703703703,-8.58614469775,2.175643410582759,-11.717143002,-6.793675659,4,4,1.0
ID_TR_NEW_DGLFW45C9J_v0,0,ID_TR_NEW_DGLFW45C9J,-15.50414219,1.2245791657672624,-16.7200249,-13.59895814,-10.202848527,2.3085587473839757,-14.1063435,-8.171259574,1337.75,50.66474777068042,1275.0,1394.0,1645.75,208.46642415506628,1415.0,1859.0,1520.5,105.87571329944684,1412.0,1627.0,2191.25,151.88674508769134,2016.0,2329.0,3353.0,863.2091287747136,2462.0,4170.0,3670.5,992.8697464085274,2648.0,4570.0,3911.0,1012.321753857603,2994.0,4903.0,3934.75,943.5911455710042,2976.0,4767.0,3173.0,85.514131385793,3051.0,3250.0,2260.75,99.994583186624,2153.0,2385.0,-0.39821174044189345,0.05906704378139717,-0.4501626737651582,-0.3370908302623022,-0.3189408586268656,0.04795283467294837,-0.3663233318405732,-0.272264631043257,0.42333244792486124,0.13414344223498686,0.3051438535309503,0.5437657430730478,-5.301293663,2.8157035239431454,-7.942638826,-0.9299724200000004,5,4,0.8
ID_TR_NEW_Y244323YG9_v0,1,ID_TR_NEW_Y244323YG9,-33.376838705000004,2.4793460276609216,-36.00598789,-29.38188127,-21.06169562,1.6138190476348009,-22.84364428,-18.41961053,2013.0,327.960363458757,1526.0,2487.0,2448.1666666666665,301.61526265536804,1959.0,2854.0,2122.6666666666665,482.0944582409828,1583.0,2797.0,2042.1666666666667,594.4740252245397,1482.0,3021.0,1495.3333333333333,482.5049913386043,1083.0,2301.0,1510.3333333333333,494.26092973920834,1077.0,2328.0,1460.8333333333333,428.86474169214085,1105.0,2204.0,1423.8333333333333,428.94820977207337,1074.0,2128.0,1373.5,365.6297307386258,1080.0,1983.0,1343.8333333333333,347.7973068709225,1061.0,1923.0,0.2631880899082821,0.08386900504978076,0.12850929221035984,0.3515556847920907,0.28907038630478477,0.07647576750160998,0.18007029150299772,0.3654524089306698,-0.18997380658745308,0.03782450674527431,-0.22082459818308875,-0.11857628474305139,-12.315143084999997,3.776840292990154,-17.241436559999997,-7.268023500000002,6,6,1.0
ID_TR_NEW_9QXRNC7KJD_v0,1,ID_TR_NEW_9QXRNC7KJD,-31.364591270000002,1.8152083421225127,-32.72825678,-28.712509,-22.534669010000002,2.8554707130613997,-25.84295406,-19.69068378,1523.6666666666667,91.28161552762602,1454.0,1627.0,1998.6666666666667,52.624455658309024,1942.0,2046.0,1562.0,206.09463845524948,1412.0,1797.0,1976.6666666666667,94.44751628991274,1897.0,2081.0,1485.6666666666667,95.52137631615938,1389.0,1580.0,1448.3333333333333,126.47661180365851,1344.0,1589.0,1408.0,111.9866063420086,1308.0,1529.0,1288.0,134.10070842467613,1177.0,1437.0,1165.0,174.9485638694985,1062.0,1367.0,1146.6666666666667,160.58123593164095,1049.0,1332.0,0.17414327481622927,0.033857643004239074,0.14461538461538462,0.21109770808202655,0.26610397874133457,0.05877326027494767,0.19894520949311456,0.30814332247557,-0.050063752516390954,0.03698423603602541,-0.08057726999398677,-0.008931761343336906,-8.82992226,3.570706385327798,-12.033676849999999,-4.778985630000001,4,3,0.75
ID_TR_NEW_42KG9ZEYYH_v0,0,ID_TR_NEW_42KG9ZEYYH,-19.73727218666667,3.0971730527345662,-23.27711789,-15.10051997,-12.339233793333333,1.3152585640696448,-13.65197306,-10.35653387,2122.3333333333335,513.0803705723565,1354.0,2745.0,2388.0,544.153287227046,1554.0,3100.0,2576.0,673.4721969019953,1491.0,3382.0,2890.8333333333335,620.7329270037692,1818.0,3609.0,3181.3333333333335,266.020049369717,2798.0,3582.0,3352.8333333333335,198.3889277824412,3122.0,3655.0,3269.6666666666665,228.38009253581333,2955.0,3607.0,3465.5,193.4763551444982,3228.0,3722.0,3469.8333333333335,759.8593071527562,2169.0,4228.0,2973.5,772.6377547078579,1702.0,3777.0,-0.16494352481856628,0.09413466225873497,-0.3107119095143047,-0.07559266438049798,-0.18457962496019828,0.02991401502750226,-0.24005176318343577,-0.1539301310043668,0.13203352997974285,0.11852286823905757,0.03219344684504221,0.3292847503373819,-7.398038393333333,3.5675343203323022,-11.77053232,-2.2232674400000008,6,6,1.0
ID_TR_NEW_5K6D7GDAKQ_v0,1,ID_TR_NEW_5K6D7GDAKQ,-30.215380413333335,3.4067386800224453,-32.65868736,-23.44103782,-18.969567048333335,4.351307461553203,-21.82404461,-10.21652892,1671.8,269.34308975728334,1227.0,1941.0,2086.2,272.893202553673,1660.0,2325.0,1804.8,314.44506674457466,1314.0,2089.0,2090.4,407.56201982029677,1663.0,2502.0,1712.2,605.1947620394611,1181.0,2644.0,1733.0,620.7668644507372,1169.0,2685.0,1720.8,677.1663015832964,1152.0,2809.0,1609.6,662.9840118735896,1057.0,2700.0,1597.4,763.5425986806499,1065.0,2919.0,1456.6,542.1049713846941,1039.0,2374.0,0.1189812997903262,0.14520154744244243,-0.12449959967974379,0.2565079365079365,0.16305090910612655,0.17391352358904336,-0.14336075205640422,0.29051190088033907,-0.045190703249262956,0.12872417759754354,-0.17737969792764313,0.1694421315570358,-11.245813364999998,1.6495508448156269,-13.224508899999998,-9.490192949999997,6,5,0.8333333333333334
